Observation ID,Site,Species Code,Observer,Plant #,Date,Year,Arrival Time,Departure Time,Weather,North Face,South Face,Breaking Leaf Buds,How many do you see?,Leaves?,What % of canopy is full?,Colored Leaves?,What % of canopy has colored leaves?,Falling Leaves,Fruits,How many fruits do you see??,Ripe Fruits,What % of all Fruit are Ripe?,Recent Fruit Drop?,How many dropped fruit did you see?,Species Observed,Other Comments
2929,ERD,QUEGAM,NICSPA,7,9/2/2021,2021,10:30:00 AM,11:05:00 AM,Partly cloudy,56,56,0,<3,1,>95%,0,<25%,0,1,11-100,0,<25%,0,<3,,
2930,ERD,QUEGAM,NICSPA,8,9/2/2021,2021,10:30:00 AM,11:05:00 AM,Partly cloudy,63,59,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2931,ERD,QUEGAM,NICSPA,9,9/2/2021,2021,10:30:00 AM,11:05:00 AM,Partly cloudy,62,62,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2932,ERD,QUEGAM,NICSPA,10,9/2/2021,2021,10:30:00 AM,11:05:00 AM,Partly cloudy,69,71,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2933,ERD,QUEGAM,HARFRI,1,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",84,95,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2934,ERD,QUEGAM,HARFRI,2,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",84,94,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2935,ERD,QUEGAM,HARFRI,3,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",,,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
2936,ERD,QUEGAM,HARFRI,4,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",78,80,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2937,ERD,QUEGAM,HARFRI,5,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",80,81,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2938,ERD,QUEGAM,HARFRI,6,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",84,88,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,insect damage,
2939,ERD,QUEGAM,HARFRI,7,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",82,80,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2940,ERD,QUEGAM,HARFRI,8,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",83,82,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2941,ERD,QUEGAM,HARFRI,9,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",75,76,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2942,ERD,QUEGAM,HARFRI,10,9/9/2021,2021,09:30:00 AM,09:50:00 AM,"Clear, mostly or full sun",81,81,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2943,ERD,QUEGAM,JUSMIN,1,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",75,70,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2944,ERD,QUEGAM,JUSMIN,2,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",69,71,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2945,ERD,QUEGAM,JUSMIN,3,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",,,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
2946,ERD,QUEGAM,JUSMIN,4,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",64,66,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2947,ERD,QUEGAM,JUSMIN,5,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",66,66,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2948,ERD,QUEGAM,JUSMIN,6,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",68,71,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2949,ERD,QUEGAM,JUSMIN,7,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",76,64,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2950,ERD,QUEGAM,JUSMIN,8,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",70,64,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,some leaf discoloration from stress
2951,ERD,QUEGAM,JUSMIN,9,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",65,61,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2952,ERD,QUEGAM,JUSMIN,10,9/23/2021,2021,09:10:00 AM,09:35:00 AM,"Clear, mostly or full sun",66,68,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
2953,ERD,QUEGAM,JUSMIN,1,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",55,55,0,<3,1,50-74%,0,<25%,0,0,<3,0,<25%,0,<3,,
2954,ERD,QUEGAM,JUSMIN,2,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",58,63,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2955,ERD,QUEGAM,JUSMIN,3,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",,,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
2956,ERD,QUEGAM,JUSMIN,4,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",54,59,0,<3,1,50-74%,0,<25%,0,0,<3,0,<25%,0,<3,,
2957,ERD,QUEGAM,JUSMIN,5,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",54,56,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2958,ERD,QUEGAM,JUSMIN,6,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",57,58,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2959,ERD,QUEGAM,JUSMIN,7,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",53,51,0,<3,1,75-94%,1,<25%,0,0,<3,0,<25%,0,<3,,
2960,ERD,QUEGAM,JUSMIN,8,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",52,48,0,<3,1,75-94%,1,<25%,0,0,<3,0,<25%,0,<3,,
2961,ERD,QUEGAM,JUSMIN,9,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",48,49,0,<3,1,25-49%,1,<25%,0,0,<3,0,<25%,0,<3,,
2962,ERD,QUEGAM,JUSMIN,10,9/30/2021,2021,09:45:00 AM,,"Clear, mostly or full sun",49,48,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2963,ERD,QUEGAM,NICSPA,1,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",60,61,0,<3,1,50-74%,0,<25%,0,0,<3,0,<25%,0,<3,,
2964,ERD,QUEGAM,NICSPA,2,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",66,67,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2965,ERD,QUEGAM,NICSPA,3,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",,,0,<3,0,<25%,0,,0,0,<3,0,<25%,0,<3,,
2966,ERD,QUEGAM,NICSPA,4,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",60,61,0,<3,1,50-74%,0,<25%,0,0,<3,0,<25%,0,<3,,
2967,ERD,QUEGAM,NICSPA,5,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",60,59,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2968,ERD,QUEGAM,NICSPA,6,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",58,58,0,<3,1,25-49%,0,<25%,0,0,<3,0,<25%,0,<3,,
2969,ERD,QUEGAM,NICSPA,7,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",52,52,0,<3,1,75-94%,1,<25%,0,0,<3,0,<25%,0,<3,,
2970,ERD,QUEGAM,NICSPA,8,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",50,55,0,<3,1,75-94%,1,25-49%,0,0,<3,0,<25%,0,<3,,
2971,ERD,QUEGAM,NICSPA,9,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",54,56,0,<3,1,25-49%,1,<25%,0,0,<3,0,<25%,0,<3,,
2972,ERD,QUEGAM,NICSPA,10,10/7/2021,2021,10:40:00 AM,11:10:00 AM,"Clear, mostly or full sun",66,62,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2973,ERD,QUEGAM,NICSPA,1,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",40,43,0,<3,1,50-74%,0,<25%,0,0,<3,0,<25%,0,<3,,
2974,ERD,QUEGAM,NICSPA,2,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",45,52,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2975,ERD,QUEGAM,NICSPA,3,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",,,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
2976,ERD,QUEGAM,NICSPA,4,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",42,43,0,<3,1,75-94%,1,<25%,0,0,<3,0,<25%,0,<3,,
2977,ERD,QUEGAM,NICSPA,5,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",41,42,0,<3,1,50-74%,1,<25%,0,0,<3,0,<25%,0,<3,,
2978,ERD,QUEGAM,NICSPA,6,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",44,42,0,<3,1,50-74%,1,<25%,0,0,<3,0,<25%,0,<3,,
2979,ERD,QUEGAM,NICSPA,7,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",38,39,0,<3,1,50-74%,1,<25%,0,0,<3,0,<25%,0,<3,,
2980,ERD,QUEGAM,NICSPA,8,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",37,37,0,<3,1,75-94%,1,25-49%,0,0,<3,0,<25%,0,<3,,
2981,ERD,QUEGAM,NICSPA,9,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",33,35,0,<3,1,25-49%,1,<25%,0,0,<3,0,<25%,0,<3,,
2982,ERD,QUEGAM,NICSPA,10,10/14/2021,2021,09:40:00 AM,10:00:00 AM,"Clear, mostly or full sun",39,40,0,<3,1,75-94%,1,<25%,0,0,<3,0,<25%,0,<3,,
2983,ERD,QUEGAM,CANNON,1,10/21/2021,2021,09:30:00 AM,,NR,53,54,0,<3,1,50-74%,1,75-94%,0,0,<3,0,<25%,0,<3,,
2984,ERD,QUEGAM,CANNON,2,10/21/2021,2021,09:30:00 AM,,NR,56,52,0,<3,1,75-94%,1,75-94%,0,0,<3,0,<25%,0,<3,,
2985,ERD,QUEGAM,CANNON,3,10/21/2021,2021,09:30:00 AM,,NR,,,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
2986,ERD,QUEGAM,CANNON,4,10/21/2021,2021,09:30:00 AM,,NR,51,,0,<3,0,50-74%,1,50-74%,0,0,<3,0,<25%,0,<3,,
2987,ERD,QUEGAM,CANNON,5,10/21/2021,2021,09:30:00 AM,,NR,50,52,0,<3,1,75-94%,1,25-49%,0,0,<3,0,<25%,0,<3,,
2988,ERD,QUEGAM,CANNON,6,10/21/2021,2021,09:30:00 AM,,NR,53,53,0,<3,1,50-74%,1,25-49%,0,0,<3,0,<25%,0,<3,,
2989,ERD,QUEGAM,CANNON,7,10/21/2021,2021,09:30:00 AM,,NR,50,52,0,<3,1,75-94%,1,<25%,0,0,<3,0,<25%,0,<3,,
2990,ERD,QUEGAM,CANNON,8,10/21/2021,2021,09:30:00 AM,,NR,50,48,0,<3,1,75-94%,1,50-74%,0,0,<3,0,<25%,0,<3,,
2991,ERD,QUEGAM,CANNON,9,10/21/2021,2021,09:30:00 AM,,NR,48,49,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
2992,ERD,QUEGAM,CANNON,10,10/21/2021,2021,09:30:00 AM,,NR,55,58,0,<3,1,75-94%,0,<25%,0,0,<3,0,<25%,0,<3,,
2993,ERD,QUEGAM,NICSPA,1,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",47,48,0,<3,1,50-74%,1,>95%,0,0,<3,0,<25%,0,<3,,
2994,ERD,QUEGAM,NICSPA,2,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",44,45,0,<3,1,25-49%,1,>95%,0,0,<3,0,<25%,0,<3,,
2995,ERD,QUEGAM,NICSPA,3,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",,,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
2996,ERD,QUEGAM,NICSPA,4,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",43,45,0,<3,1,25-49%,1,>95%,0,0,<3,0,<25%,0,<3,,
2997,ERD,QUEGAM,NICSPA,5,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",44,46,0,<3,1,75-94%,1,>95%,0,0,<3,0,<25%,0,<3,,
2998,ERD,QUEGAM,NICSPA,6,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",42,40,0,<3,1,75-94%,1,>95%,0,0,<3,0,<25%,0,<3,,
2999,ERD,QUEGAM,NICSPA,7,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",42,45,0,<3,1,75-94%,1,>95%,0,0,<3,0,<25%,0,<3,,
3000,ERD,QUEGAM,NICSPA,8,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",40,39,0,<3,1,50-74%,1,>95%,0,0,<3,0,<25%,0,<3,,
3001,ERD,QUEGAM,NICSPA,9,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",40,41,0,<3,1,25-49%,1,>95%,0,0,<3,0,<25%,0,<3,,
3002,ERD,QUEGAM,NICSPA,10,10/28/2021,2021,09:20:00 AM,10:00:00 AM,"Clear, mostly or full sun",44,44,0,<3,1,25-49%,1,75-94%,0,0,<3,0,<25%,0,<3,,
3003,ERD,QUEGAM,NICSPA,1,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",71,71,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3004,ERD,QUEGAM,NICSPA,2,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",69,71.5,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3005,ERD,QUEGAM,NICSPA,3,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",,,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3006,ERD,QUEGAM,NICSPA,4,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",64,65,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3007,ERD,QUEGAM,NICSPA,5,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",60,60,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3008,ERD,QUEGAM,NICSPA,6,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",61,61,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3009,ERD,QUEGAM,NICSPA,7,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",56,61,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3010,ERD,QUEGAM,NICSPA,8,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",54,75,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3011,ERD,QUEGAM,NICSPA,9,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",49,51,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3012,ERD,QUEGAM,NICSPA,10,11/4/2021,2021,10:50:00 AM,11:15:00 AM,"Clear, mostly or full sun",64,71,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
3013,ERD,QUEGAM,Cannon,1,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",48,48,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3014,ERD,QUEGAM,Cannon,2,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",45,46,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3015,ERD,QUEGAM,Cannon,3,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",,,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3016,ERD,QUEGAM,Cannon,4,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",46,46,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3017,ERD,QUEGAM,Cannon,5,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",52,82,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3018,ERD,QUEGAM,Cannon,6,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",55,92,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3019,ERD,QUEGAM,Cannon,7,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",59,58,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3020,ERD,QUEGAM,Cannon,8,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",45,47,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3021,ERD,QUEGAM,Cannon,9,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",44,46,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3022,ERD,QUEGAM,Cannon,10,1/31/2022,2022,01:00:00 PM,01:25:00 PM,"Clear, mostly or full sun",45,48,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3023,ERD,QUEGAM,Cannon,1,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",45,37,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3024,ERD,QUEGAM,Cannon,2,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",37,43,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3025,ERD,QUEGAM,Cannon,3,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",31,32,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3026,ERD,QUEGAM,Cannon,4,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",32,34,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3027,ERD,QUEGAM,Cannon,5,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",31,33,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3028,ERD,QUEGAM,Cannon,6,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",36,39,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3029,ERD,QUEGAM,Cannon,7,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",52,54,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3030,ERD,QUEGAM,Cannon,8,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",53,53,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3031,ERD,QUEGAM,Cannon,9,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",37,37,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3032,ERD,QUEGAM,Cannon,10,3/15/2022,2022,11:00:00 AM,11:30:00 AM,"Clear, mostly or full sun",49,45,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3033,ERD,QUEGAM,"Cannon, Watts",1,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",86,82,1,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3034,ERD,QUEGAM,"Cannon, Watts",2,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",77,79,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,New growth
3035,ERD,QUEGAM,"Cannon, Watts",3,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",87,80,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3036,ERD,QUEGAM,"Cannon, Watts",4,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",77,71,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3037,ERD,QUEGAM,"Cannon, Watts",5,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",78,66,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,May have had new leaves that died from frost in prior weeks
3038,ERD,QUEGAM,"Cannon, Watts",6,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",74,74,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3039,ERD,QUEGAM,"Cannon, Watts",7,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",68,66,1,11-100,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3040,ERD,QUEGAM,"Cannon, Watts",8,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",78,94,1,3-10,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3041,ERD,QUEGAM,"Cannon, Watts",9,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",70,71,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3042,ERD,QUEGAM,"Cannon, Watts",10,4/20/2022,2022,02:15:00 PM,03:00:00 PM,"Clear, mostly or full sun",79,83,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3043,ERD,QUEGAM,Watts,1,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",68,73,1,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3044,ERD,QUEGAM,Watts,2,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",70,85,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,"Main trunk of tree is dead. New growth emerging from the base, assumed same root system"
3045,ERD,QUEGAM,Watts,3,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",66,62,1,3-10,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3046,ERD,QUEGAM,Watts,4,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",68,67,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3047,ERD,QUEGAM,Watts,5,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",67,75,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3048,ERD,QUEGAM,Watts,6,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",65,78,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3049,ERD,QUEGAM,Watts,7,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",64,59,1,1001-10000,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,saplings around the base of the tree have leafed out
3050,ERD,QUEGAM,Watts,8,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",65,62,1,101-1000,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3051,ERD,QUEGAM,Watts,9,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",61,59,1,11-100,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3052,ERD,QUEGAM,Watts,10,4/28/2022,2022,09:40:00 AM,10:30:00 AM,"Clear, mostly or full sun",66,64,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Rust/orange colored lichen,
3053,ERD,QUEGAM,"Watts, Gunther",1,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",78,86,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3054,ERD,QUEGAM,"Watts, Gunther",2,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",77,99,1,11-100,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3055,ERD,QUEGAM,"Watts, Gunther",3,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",96,68,1,3-10,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,"Main trunk of tree is dead. New growth emerging from the base, assumed same root system"
3056,ERD,QUEGAM,"Watts, Gunther",4,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",76,92,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Galls,
3057,ERD,QUEGAM,"Watts, Gunther",5,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",71,90,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
3058,ERD,QUEGAM,"Watts, Gunther",6,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",69,74,1,11-100,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,Galls,
3059,ERD,QUEGAM,"Watts, Gunther",7,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",70,68,1,101-1000,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,"Galls, small white flies",
3060,ERD,QUEGAM,"Watts, Gunther",8,5/5/2022,2022,10:45:00 AM,11:55:00 AM,"Clear, mostly or full sun",69,66,1,101-1000,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
