Observation ID,Plant ID,Date,Observer,Site,Time Arrived,Departure Time,Weather,Plant #,North Face Temp,South Face Temp,Species Code,Breaking Leaf Buds,How many buds?,Leaves?,What % of canopy is full?,Colored Leaves?,What % of Canopy is Colored?,Falling Leaves?,Fruits,How many fruit?,Ripe Fruits,What % of all Fruit are Ripe?,Recent Fruit Drop?,How many dropped fruit do you see?,Species Observed,Other Comments,General Comments
5286,GCVC4,8/10/2020,A Gillam,GCVC,10:45,11:30:00 AM,"sunny, hot",4,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,Yes,NR,No,<3,"orange/gray lichen, spider webs, insect damaged leaves",,
5287,GCVC5,8/10/2020,A Gillam,GCVC,10:45,11:30:00 AM,"sunny, hot",5,,,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,Yes,NR,No,<3,"galls, animal scat nearby",,
5288,GCVC6,8/10/2020,A Gillam,GCVC,10:45,11:30:00 AM,"sunny, hot",6,,,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,animal scat nearby,only bottom few branches producing leaves,
5289,GCVC7,8/10/2020,A Gillam,GCVC,10:45,11:30:00 AM,"sunny, hot",7,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,11-100,Yes,NR,No,<3,"orange, yellow, gray lichen, insect damaged leaves, spider webs",,
5290,GCVC8,8/10/2020,A Gillam,GCVC,10:45,11:30:00 AM,"sunny, hot",8,,,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,orange/gray lichen,,
5291,GCVC9,8/10/2020,A Gillam,GCVC,10:45,12:15:00 PM,"sunny, hot",9,,,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"orange/ gray lichen, feather in tree, galls",lower branch dead,
5292,GCVC10,8/10/2020,A Gillam,GCVC,10:45,12:15:00 PM,"sunny, hot",10,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,101-1000,Yes,NR,No,<3,galls,,
5293,HQ1,8/13/2020,K. Gillis,HQ,9:35,12:15:00 PM,"Partly Cloudy, Warm",1,,,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,"woodpecker holes, webs, galls",,
5294,HQ2,8/13/2020,K. Gillis,HQ,9:35,12:15:00 PM,"Partly Cloudy, Warm",2,,,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,1001-10000,Yes,5-24%,Yes,11-100,"woodpecker holes, webs",lots of acorns ready to drop,
5295,Shrine1,8/13/2020,K. Gillis,Shrine,9:35,12:15:00 PM,"Partly Cloudy, Warm",1,,,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,Yes,11-100,Yes,NR,No,<3,,"dead lower half, splotchy leaves, not sure if they count as colored",
5296,Shrine2,8/13/2020,K. Gillis,Shrine,9:35,12:15:00 PM,"Partly Cloudy, Warm",2,,,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,insect damaged leaves,spindly,
5297,Shrine3,8/13/2020,K. Gillis,Shrine,9:35,12:15:00 PM,"Partly Cloudy, Warm",3,,,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,,splotchy,
5298,Shrine4,8/13/2020,K. Gillis,Shrine,9:35,12:15:00 PM,"Partly Cloudy, Warm",4,,,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,webs,splotchy,
5299,GCVC1,8/13/2020,K. Gillis,GCVC,9:00,12:15:00 PM,"Partly Cloudy, Warm",1,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,Yes,NR,No,<3,"galls, webs",,
5300,Shrine1,8/10/2020,A Gillam,Shrine,10:00,12:15:00 PM,"sunny, hot",1,,,QUEGAM,No,<3,Yes,5-24%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,,lower branches no leaves,
5301,GCVC2,8/13/2020,K. Gillis,GCVC,9:00,11:05:00 AM,"Partly Cloudy, Warm",2,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,Yes,NR,No,<3,galls,,
5302,GCVC3,8/13/2020,K. Gillis,GCVC,9:00,11:05:00 AM,"Partly Cloudy, Warm",3,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,Yes,NR,No,<3,"lichen, insect damaged leaves",,
5303,GCVC4,8/13/2020,K. Gillis,GCVC,9:00,11:05:00 AM,"Partly Cloudy, Warm",4,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,11-100,Yes,NR,No,<3,"lichen, webs",,
5304,GCVC5,8/13/2020,K. Gillis,GCVC,9:00,11:05:00 AM,"Partly Cloudy, Warm",5,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,Yes,NR,No,<3,galls,,
5305,GCVC6,8/13/2020,K. Gillis,GCVC,9:00,11:05:00 AM,"Partly Cloudy, Warm",6,,,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,Yes,NR,No,<3,galls,very unhealthy looking,
5306,GCVC7,8/13/2020,K. Gillis,GCVC,9:00,11:05:00 AM,"Partly Cloudy, Warm",7,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,Yes,NR,No,<3,"lichen, galls",splotchy leaves,
5307,GCVC8,8/13/2020,K. Gillis,GCVC,9:00,11:55:00 AM,"Partly Cloudy, Warm",8,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,Yes,NR,No,<3,"lichen, galls",splotchy leaves,
5308,GCVC9,8/13/2020,K. Gillis,GCVC,9:00,11:55:00 AM,"Partly Cloudy, Warm",9,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,Yes,NR,No,<3,lot of lichen,,
5309,GCVC10,8/13/2020,K. Gillis,GCVC,9:00,11:55:00 AM,"Partly Cloudy, Warm",10,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,101-1000,Yes,NR,No,<3,"galls, webs",,
5310,HQ1,8/17/2020,Jabez C,HQ,8:30,11:55:00 AM,"Mild, Breezy",1,81.00,89,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,Lichen,,
5311,HQ2,8/17/2020,Jabez C,HQ,8:30,11:55:00 AM,"Mild, Breezy",2,100.00,94.5,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,1001-10000,Yes,NR,No,<3,webs,new tree damage on trunk,
5312,Shrine1,8/17/2020,Jabez C,Shrine,8:30,11:55:00 AM,"Mild, Breezy",1,81.50,80,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,Yes,11-100,Yes,NR,No,<3,,dead lower half,
5313,Shrine2,8/17/2020,Jabez C,Shrine,8:30,11:55:00 AM,"Mild, Breezy",2,80.00,77,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,galls,,
5314,Shrine3,8/17/2020,Jabez C,Shrine,8:30,11:55:00 AM,"Mild, Breezy",3,78.50,81,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,some lichen,tree crowed out by others still,
5315,Shrine4,8/17/2020,Jabez C,Shrine,8:30,11:55:00 AM,"Mild, Breezy",4,79.50,78,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"lichen,webs",,
5316,GCVC1,8/17/2020,Jabez C,GCVC,8:50,11:55:00 AM,"Mild, Breezy",1,85.00,82.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,Yes,NR,No,<3,"lots of webs,galls",,
5317,GCVC2,8/17/2020,Jabez C,GCVC,8:50,8:45:00 AM,"Mild, Breezy",2,93.00,97,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,Yes,NR,No,<3,"lots of lichen, insect damage leaves",,
5318,GCVC3,8/17/2020,Jabez C,GCVC,8:50,8:45:00 AM,"Mild, Breezy",3,85.50,85,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,Yes,NR,No,<3,"lichen, insect damage leaves",dead lower branches,
5319,GCVC4,8/17/2020,Jabez C,GCVC,8:50,8:45:00 AM,"Mild, Breezy",4,87.00,83.3,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,11-100,Yes,NR,No,<3,lichen,,
5320,GCVC5,8/17/2020,Jabez C,GCVC,8:50,8:45:00 AM,"Mild, Breezy",5,81.00,80,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,Yes,NR,No,<3,"lichen,web",,
5321,GCVC6,8/17/2020,Jabez C,GCVC,8:50,8:45:00 AM,"Mild, Breezy",6,83.00,82,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,Yes,NR,No,<3,"lichen,webs,galls",only leaves are at the bottom of the tree,
5322,GCVC7,8/17/2020,Jabez C,GCVC,8:50,8:45:00 AM,"Mild, Breezy",7,82.00,81.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,Yes,NR,No,<3,"lichen all over, galls",,
5323,GCVC8,8/17/2020,Jabez C,GCVC,8:50,9:30:00 AM,"Mild, Breezy",8,81.00,82,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,Yes,NR,No,<3,"lichen,webs",spotty leaves,
5324,GCVC9,8/17/2020,Jabez C,GCVC,8:50,9:30:00 AM,"Mild, Breezy",9,95.00,81,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,Yes,NR,No,<3,lots of lichen,spotty leaves,
5325,GCVC10,8/17/2020,Jabez C,GCVC,8:50,9:30:00 AM,"Mild, Breezy",10,86.00,84,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,101-1000,Yes,NR,No,<3,"lichen,galls,webs",spotty leaves,
5326,HQ1,8/27/2020,K. Gillis,HQ,10:15,9:30:00 AM,"Clear, Sunny, 80s",1,84.00,94.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"Woodpecker holes, lichen, galls",,
5327,HQ2,8/27/2020,K. Gillis,HQ,10:15,9:30:00 AM,"Clear, Sunny, 80s",2,91.50,99,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,101-1000,Yes,25-49%,Yes,11-100,woodpecker holes,bark damage down low on trunk,
5328,Shrine1,8/27/2020,K. Gillis,Shrine,10:15,9:30:00 AM,"Clear, Sunny, 80s",1,83.50,81.5,QUEGAM,No,<3,Yes,50-74%,Yes,25-49%,No,Yes,11-100,Yes,NR,No,<3,,dead lower half,
5329,Shrine2,8/27/2020,K. Gillis,Shrine,10:15,9:30:00 AM,"Clear, Sunny, 80s",2,85.50,81.5,QUEGAM,No,<3,Yes,5-24%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,,insect damaged leaves,
5330,Shrine3,8/27/2020,K. Gillis,Shrine,10:15,9:30:00 AM,"Clear, Sunny, 80s",3,83.50,81,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,webs,,
5331,Shrine4,8/27/2020,K. Gillis,Shrine,10:15,9:30:00 AM,"Clear, Sunny, 80s",4,78.50,78,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,webs,,
5332,GCVC1,8/27/2020,K. Gillis,GCVC,9:40,9:30:00 AM,"Clear, Sunny, 80s",1,88.00,87.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"galls, webs",,
5333,GCVC2,8/27/2020,K. Gillis,GCVC,9:40,11:35:00 AM,"Clear, Sunny, 80s",2,94.50,91.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lot of lichen, galls",spindly,
5334,GCVC3,8/27/2020,K. Gillis,GCVC,9:40,11:35:00 AM,"Clear, Sunny, 80s",3,87.50,86.5,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichen, webs",,
5335,GCVC4,8/27/2020,K. Gillis,GCVC,9:40,11:35:00 AM,"Clear, Sunny, 80s",4,82.00,80.5,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichen, webs",,
5336,GCVC5,8/27/2020,K. Gillis,GCVC,9:40,11:35:00 AM,"Clear, Sunny, 80s",5,86.00,90,QUEGAm,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichen, galls",insect damaged leaves,
5337,GCVC6,8/27/2020,K. Gillis,GCVC,9:40,11:35:00 AM,"Clear, Sunny, 80s",6,91.00,88,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,galls,not looking good,
5338,GCVC7,8/27/2020,K. Gillis,GCVC,9:40,11:35:00 AM,"Clear, Sunny, 80s",7,81.50,81.5,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"webs, lot of lichen, galls",insect damaged leaves,
5339,GCVC8,8/27/2020,K. Gillis,GCVC,9:40,12:30:00 PM,"Clear, Sunny, 80s",8,79.00,80,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"galls, lichen",insect damaged leaves,
5340,GCVC9,8/27/2020,K. Gillis,GCVC,9:40,12:30:00 PM,"Clear, Sunny, 80s",9,86.50,84.5,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,"galls, webs, lichen",,
5341,GCVC10,8/27/2020,K. Gillis,GCVC,9:40,12:30:00 PM,"Clear, Sunny, 80s",10,84.50,81,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,"galls, squirrel on tree",,
5342,HQ1,9/3/2020,W. Karlovetz,HQ,10:15,12:30:00 PM,"Clear, Warm",1,93.00,108,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,<3,Yes,NR,Yes,<3,"woodpecker holes, lichen, insect damaged leaves",,
5343,HQ2,9/3/2020,W.Karlovetz,HQ,10:15,12:30:00 PM,"Clear, Warm",2,86.00,99,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,<3,Yes,NR,Yes,11-100,"squirrel, insect damaged leaves",,
5344,Shrine1,9/3/2020,W.Karlovetz,Shrine,10:15,12:30:00 PM,"Clear, Warm",1,84.00,85,QUEGAM,No,<3,Yes,75-94%,Yes,25-49%,No,Yes,11-100,Yes,NR,No,<3,"galls, insect damaged leaves",,
5345,Shrine2,9/3/2020,W.Karlovetz,Shrine,10:15,12:30:00 PM,"Clear, Warm",2,83.00,81,QUEGAM,No,<3,Yes,50-74%,Yes,25-49%,No,Yes,3-10,Yes,NR,No,<3,"galls, insect damaged leaves",,
5346,Shrine3,9/3/2020,W.Karlovetz,Shrine,10:15,12:30:00 PM,"Clear, Warm",3,103.00,86,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,insect damaged leaves,,
5347,Shrine4,9/3/2020,W.Karlovetz,Shrine,10:15,12:30:00 PM,"Clear, Warm",4,81.00,81,QUEGAM,No,<3,Yes,50-74%,Yes,25-49%,No,Yes,3-10,Yes,NR,No,<3,"woodpecker holes, insect damaged leaves",,
5348,GCVC1,9/3/2020,W.Karlovetz,GCVC,11:00,12:30:00 PM,"Clear, Warm",1,88.00,85,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"spider webs, insect leaf damage, galls",nearby trees have unripe fruits,
5349,GCVC2,9/3/2020,W.Karlovetz,GCVC,11:00,11:20:00 AM,"Clear, Warm",2,89.00,95,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"spider webs, insect leaf damage","mostly growth on trunk, branches are bare",
5350,GCVC3,9/3/2020,W.Karlovetz,GCVC,11:00,11:20:00 AM,"Clear, Warm",3,83.00,80,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"spider webs, insect leaf damage, galls",,
5351,GCVC4,9/3/2020,W.Karlovetz,GCVC,11:00,11:20:00 AM,"Clear, Warm",4,76.00,76,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichen, leaf damage",,
5352,GCVC5,9/3/2020,W.Karlovetz,GCVC,11:00,11:20:00 AM,"Clear, Warm",5,82.00,82,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"galls, lichens",,
5353,GCVC6,9/3/2020,W.Karlovetz,GCVC,11:00,11:20:00 AM,"Clear, Warm",6,85.00,85,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichens, galls, leaf damage",,
5354,GCVC7,9/3/2020,W.Karlovetz,GCVC,11:00,11:20:00 AM,"Clear, Warm",7,85.00,76,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,3-10,Yes,NR,No,<3,"lichens, insect leaf damage, spider webs, birds",nearby trees have unripe fruits,
5355,GCVC8,9/3/2020,W.Karlovetz,GCVC,11:00,12:00:00 PM,"Clear, Warm",8,81.00,80,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichens, insect leaf damage, spider webs, birds",,
5356,GCVC9,9/3/2020,W.Karlovetz,GCVC,11:00,12:00:00 PM,"Clear, Warm",9,82.00,78,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,<3,Yes,NR,No,<3,"lichens, insect leaf damage, spider webs, birds",,
5357,GCVC10,9/3/2020,W.Karlovetz,GCVC,11:00,12:00:00 PM,"Clear, Warm",10,86.00,82,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,<3,Yes,NR,No,<3,"lichens, insect leaf damage, spider webs, birds",,
5358,HQ1,8/24/2020,A. Gillam,HQ,11:00,12:00:00 PM,"Sunny, hot, CC 20%",1,,,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"galls, woodpecker holes, orange lichen",less fruit than I observed last week,
5359,HQ2,8/24/2020,A. Gillam,HQ,11:00,12:00:00 PM,"Sunny, hot, CC 20%",2,,,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,No,<3,Yes,NR,Yes,1001-10000,woodpecker holes,all fruit gone from tree,
5360,Shrine1,8/24/2020,A. Gillam,Shrine,11:00,12:00:00 PM,"Sunny, hot, CC 20%",1,,,QUEGAM,No,<3,Yes,5-24%,Yes,25-49%,No,Yes,11-100,Yes,NR,No,<3,,leaves turning brown,
5361,Shrine2,8/24/2020,A. Gillam,Shrine,11:00,12:00:00 PM,"Sunny, hot, CC 20%",2,,,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"insects eating leaves, galls","lower leaves are browner, fruits of varying sizes",
5362,Shrine3,8/24/2020,A. Gillam,Shrine,11:00,12:00:00 PM,"Sunny, hot, CC 20%",3,,,QUEGAM,No,<3,Yes,5-24%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,,most leaves browning,
5363,Shrine4,8/24/2020,A. Gillam,Shrine,11:00,12:00:00 PM,"Sunny, hot, CC 20%",4,,,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,orange lichen,most leaves browning,
5364,GCVC1,8/24/2020,A. Gillam,GCVC,11:45,12:00:00 PM,"Sunny, hot, CC 40%",1,,,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"spider webs, orange/grey lichen",,
5365,GCVC2,8/24/2020,A. Gillam,GCVC,11:45,11:10:00 AM,"Sunny, hot, CC 40%",2,,,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,galls,,
5366,GCVC3,8/24/2020,A. Gillam,GCVC,11:45,11:10:00 AM,"Sunny, hot, CC 40%",3,,,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,,pine tree to the left has some sort of disease,
5367,GCVC4,8/24/2020,A. Gillam,GCVC,11:45,11:10:00 AM,"Sunny, hot, CC 40%",4,,,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"galls, scat nearby (canine)",,
5368,GCVC5,8/24/2020,A. Gillam,GCVC,11:45,11:10:00 AM,"Sunny, hot, CC 40%",5,,,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,galls,,
5369,GCVC7,8/24/2020,A. Gillam,GCVC,11:45,11:10:00 AM,"Sunny, hot, CC 40%",7,,,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,orange lichen,,
5370,GCVC8,8/24/2020,A. Gillam,GCVC,11:45,11:10:00 AM,"Sunny, hot, CC 40%",8,,,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,"orange lichen, insects eating leaves",,
5371,GCVC9,8/24/2020,A. Gillam,GCVC,11:45,11:40:00 AM,"Sunny, hot, CC 40%",9,,,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,orange lichen,lower branch dead,
5372,GCVC10,8/24/2020,A. Gillam,GCVC,11:45,11:40:00 AM,"Sunny, hot, CC 40%",10,,,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,"galls, insects eating leaves",,
5373,GCVC6,8/24/2020,A. Gillam,GCVC,11:45,11:40:00 AM,"Sunny, hot, CC 40%",6,,,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,galls,only bottom branches living,
5374,HQ1,8/24/2020,A. Gillam,HQ,10:30,11:40:00 AM,"clear, chilly, high 55",1,57.00,72.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,"orange lichen, galls, woodpecker holes","leaves on the ground, not sure if recent or from last year",
5375,HQ2,8/24/2020,A. Gillam,HQ,10:30,11:40:00 AM,"clear, chilly, high 55",2,66.50,72.5,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,No,<3,Yes,NR,Yes,1001-10000,large scrape on bark,,
5376,Shrine1,8/24/2020,A. Gillam,Shrine,10:30,11:40:00 AM,"clear, chilly, high 55",1,61.50,64.5,QUEGAM,No,<3,Yes,25-49%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,,,
5377,Shrine2,8/24/2020,A. Gillam,Shrine,10:30,11:40:00 AM,"clear, chilly, high 55",2,53.50,58,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"some woodpecker holes, galls",,
5378,Shrine3,8/24/2020,A. Gillam,Shrine,10:30,11:40:00 AM,"clear, chilly, high 55",3,62.50,60,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,,,
5379,Shrine4,8/24/2020,A. Gillam,Shrine,10:30,11:40:00 AM,"clear, chilly, high 55",4,55.50,57,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"white breasted nut-hatch on tree, yellow lichen",,
5380,GCVC1,8/24/2020,A. Gillam,GCVC,11:15,11:40:00 AM,"clear, cool",1,,55.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"insects eating leaves, galls",,
5381,GCVC2,8/24/2020,A. Gillam,GCVC,11:15,9:40:00 AM,"clear, cool",2,71.00,76.5,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,galls,,
5382,GCVC3,8/24/2020,A. Gillam,GCVC,11:15,9:40:00 AM,"clear, cool",3,54.00,55,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"white/ yellow->orange lichen from top to bottom of trunk, galls",,
5383,GCVC4,8/24/2020,A. Gillam,GCVC,11:15,9:40:00 AM,"clear, cool",4,51.50,50,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"orange/white lichen, insects eating leaves",face mask hanging in tree,
5384,GCVC5,8/24/2020,A. Gillam,GCVC,11:15,9:40:00 AM,"clear, cool",5,57.00,63.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,galls,bottom branchesw browning first,
5385,GCVC6,8/24/2020,A. Gillam,GCVC,11:15,9:40:00 AM,"clear, cool",6,62.00,69,QUEGAM,No,<3,Yes,5-24%,Yes,25-49%,No,No,<3,Yes,NR,No,<3,"galls, insects eating leaves",top of tree dead,
5386,GCVC9,8/24/2020,A. Gillam,GCVC,11:15,9:40:00 AM,"clear, cool",9,50.50,56.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,3-10,Yes,NR,No,<3,"lowest branch dead and decaying, orange lichen on trunk, white lichen",,
5387,GCVC10,8/24/2020,A. Gillam,GCVC,11:15,11:10:00 AM,"clear, cool",10,53.50,56,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,11-100,Yes,NR,No,<3,rabbit ran by,,
5388,HQ1,9/14/2020,Jabez C.,HQ,8:30,11:10:00 AM,"clear,mild",1,70.50,90.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,101-1000,Yes,NR,No,<3,"lichen-orange,galls",,
5389,HQ2,9/14/2020,Jabez C.,HQ,8:30,11:10:00 AM,"clear,mild",2,91.00,86.5,QUEGAM,No,<3,Yes,75-94%,Yes,5-24%,No,Yes,3-10,Yes,NR,Yes,1001-10000,"bird in tree,galls",,
5390,SHRINE1,9/14/2020,Jabez C.,SHRINE,8:30,11:10:00 AM,"clear,mild",1,64.00,66,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichen,leaves look like insect have been eating them",,
5391,Shrine2,9/14/2020,Jabez C.,Shrine,8:30,11:10:00 AM,"clear,mild",2,64.50,68,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,webs,,
5392,Shrine3,9/14/2020,Jabez C.,Shrine,8:30,11:10:00 AM,"clear,mild",3,66.00,67.5,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,,crowed out by other tree,
5393,shrine4,9/14/2020,Jabez C.,shrine,8:30,11:10:00 AM,"clear,mild",4,66.50,65.5,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,lichen-orange,tree not looking good,
5394,GCVC1,9/14/2020,Jabez C.,GCVC,9:00,11:10:00 AM,"clear,mild",1,69.50,70,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,Yes,NR,No,<3,"webs,galls,leaves not looking to good but still green",,
5395,GCVC2,9/14/2020,Jabez C.,GCVC,9:00,11:10:00 AM,"clear,mild",2,80.00,90,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,No,<3,Yes,NR,No,<3,"lichen,galls",,
